order_id,order_date,store,channel,customer_segment,city,product_category,product_name,unit_price,quantity,discount_rate,voucher_amount,revenue,payment_method,delivery_days,order_status,returned_qty,is_promo,margin_rate,profit,month
9C6D6AAB,2024-08-19,Store C,Offline,Corporate,Incheon,Beauty,Shampoo,51.3,4,0.003,3.36,201.22,Cash,2.3,Completed,0,0,0.188,37.83,2024-08
C68CBC9C,2024-04-04,Store A,Online,Consumer,Busan,Grocery,Eggs 12,26.91,3,0.056,0.16,76.05,E-Wallet,3.2,Completed,0,0,0.349,26.54,2024-04
EBA555EF,2024-02-20,Store C,Online,Small Business,Seoul,Apparel,T-Shirt,15.91,5,0.079,0.05,73.22,Card,4.3,Completed,0,0,0.225,16.47,2024-02
71F22588,2024-10-31,Store C,Offline,Consumer,Seoul,Apparel,Dress,112.39,4,0.12,1.21,394.4,Card,5.6,Completed,0,0,0.335,132.12,2024-10
BF6BD0FF,2024-12-25,Store C,Online,Corporate,Seoul,Grocery,Pasta 1kg,4.52,1,0.025,2.09,2.32,Card,3.9,Completed,0,0,0.2,0.46,2024-12
31AE5026,2024-07-10,Store C,Online,Consumer,Seoul,Apparel,Sneakers,53.51,2,0.134,0.88,91.8,E-Wallet,3.4,Cancelled,0,0,0.352,32.31,2024-07
9C4B7D6A,2024-03-03,Store D,Offline,Consumer,Daejeon,Home,Vacuum,132.76,1,0.11,0.04,118.12,Card,2.6,Completed,0,0,0.303,35.79,2024-03
1C923E6D,2024-04-09,Store D,Online,Consumer,Seoul,Apparel,Jacket,15.14,5,0.162,8.44,55.0,Bank Transfer,3.2,Completed,0,1,0.225,12.38,2024-04
1D28337A,2024-01-07,Store B,Offline,Consumer,Seoul,Grocery,Eggs 12,20.89,5,0.031,2.7,98.51,Cash,4.6,Completed,0,0,0.328,32.31,2024-01
7D7BF2C9,2024-11-29,Store D,Online,Consumer,Incheon,Home,Vacuum,230.79,4,0.067,0.5,860.81,Card,2.9,Completed,0,0,0.239,205.73,2024-11
6369EE02,2024-02-12,Store C,Offline,Consumer,Seoul,Beauty,Serum,67.28,2,0.215,2.37,103.26,Card,1.9,Completed,0,1,0.332,34.28,2024-02
B30FB43C,2024-07-29,Store A,Online,Consumer,Seoul,Grocery,Olive Oil 500ml,35.42,5,0.028,0.08,172.06,Card,1.1,Completed,0,0,0.261,44.91,2024-07
6654222F,2024-04-10,Store A,Online,Corporate,Daegu,Apparel,Jeans,66.21,2,0.0,0.14,132.28,Card,3.6,Returned,2,0,0.16,21.16,2024-04
FB4101A6,2024-07-21,Store B,Offline,Small Business,Daegu,Apparel,Sneakers,81.22,6,0.05,6.64,456.31,Card,3.3,Completed,0,1,0.211,96.28,2024-07
A5248989,2024-08-25,Store D,Online,Consumer,Incheon,Grocery,Rice 5kg,5.02,1,0.0,3.55,1.47,Card,2.2,Completed,0,0,0.25,0.37,2024-08
BF1EB79A,2024-10-29,Store D,Offline,Consumer,Seoul,Apparel,T-Shirt,66.24,4,0.234,4.0,198.96,E-Wallet,4.2,Completed,0,1,0.376,74.81,2024-10
F11D770C,2024-03-16,Store D,Offline,Consumer,Busan,Beauty,Moisturizer,19.15,1,0.077,0.38,17.3,E-Wallet,2.5,Completed,0,0,0.343,5.93,2024-03
F0F17F04,2024-01-05,Store C,Online,Consumer,Incheon,Grocery,Milk 1L,16.05,5,0.078,1.97,72.02,Card,2.8,Returned,3,0,0.394,28.38,2024-01
28041D26,2024-02-19,Store B,Online,Corporate,Seoul,Home,Chair,112.21,2,0.159,4.98,183.76,Card,3.0,Completed,0,1,0.396,72.77,2024-02
BC7E1B39,2024-11-24,Store A,Online,Corporate,Seoul,Beauty,Sunscreen,38.49,3,0.042,0.75,109.87,Card,2.6,Completed,0,0,0.243,26.7,2024-11
F45941DA,2024-11-14,Store B,Online,Consumer,Daegu,Grocery,Coffee 500g,23.72,4,0.083,3.07,83.93,Cash,3.3,Completed,0,0,0.267,22.41,2024-11
F218FDF0,2024-08-06,Store B,Offline,Consumer,Seoul,Grocery,Pasta 1kg,36.31,2,0.04,0.05,69.67,Bank Transfer,4.4,Completed,0,0,0.251,17.49,2024-08
23529216,2024-08-07,Store A,Offline,Consumer,Incheon,Apparel,T-Shirt,56.42,2,0.0,0.16,112.68,Card,1.6,Completed,0,0,0.233,26.25,2024-08
E334597E,2024-08-30,Store A,Offline,Corporate,Seoul,Electronics,Laptop,885.85,3,0.104,2.04,2379.12,Card,3.6,Completed,0,0,0.151,359.25,2024-08
463ABC5F,2024-03-05,Store C,Offline,Small Business,Seoul,Apparel,Hoodie,94.7,4,0.182,7.2,302.66,Bank Transfer,3.2,Completed,0,1,0.279,84.44,2024-03
AE522947,2024-11-29,Store D,Online,Consumer,Seoul,Beauty,Sunscreen,44.83,2,0.106,1.13,79.03,Cash,3.2,Completed,0,0,0.19,15.02,2024-11
D793E313,2024-06-01,Store E,Offline,Consumer,Daegu,Home,Chair,200.33,3,0.174,1.01,495.41,Card,4.0,Completed,0,1,0.278,137.72,2024-06
BE31E09D,2024-05-19,Store E,Offline,Small Business,Seoul,Beauty,Conditioner,15.36,5,0.012,0.19,75.69,Cash,3.1,Completed,0,0,0.428,32.4,2024-05
9A7F03F2,2024-07-08,Store C,Offline,Small Business,Busan,Apparel,Jacket,103.67,3,0.04,0.15,298.42,Card,3.6,Completed,0,0,0.244,72.81,2024-07
68BB3737,2024-01-18,Store B,Offline,Consumer,Incheon,Home,Desk,183.06,2,0.0,3.54,362.58,Card,3.9,Completed,0,1,0.294,106.6,2024-01
DFBB16FE,2024-03-01,Store C,Online,Consumer,Incheon,Electronics,Laptop,889.55,1,0.129,0.55,774.25,Bank Transfer,2.4,Completed,0,0,0.343,265.57,2024-03
480E1486,2024-09-26,Store D,Offline,Consumer,Daejeon,Beauty,Shampoo,53.82,4,0.075,0.23,198.9,Bank Transfer,3.4,Completed,0,0,0.3,59.67,2024-09
714C28D2,2024-01-31,Store A,Online,Consumer,Busan,Home,Chair,253.55,2,0.072,0.39,470.2,Card,2.7,Completed,0,0,0.3,141.06,2024-01
FE946BEC,2024-08-08,Store B,Online,Consumer,Seoul,Electronics,Tablet,749.82,3,0.154,5.33,1897.71,E-Wallet,2.8,Completed,0,1,0.255,483.92,2024-08
D083F256,2024-03-30,Store D,Online,Consumer,Daejeon,Apparel,Hoodie,51.27,3,0.062,1.92,142.35,Card,2.6,Returned,2,0,0.264,37.58,2024-03
3AFFD9B5,2024-05-22,Store B,Offline,Consumer,Busan,Beauty,Moisturizer,26.69,1,0.186,7.43,14.3,Bank Transfer,3.6,Completed,0,1,0.213,3.05,2024-05
A3182D3D,2024-04-15,Store C,Offline,Consumer,Seoul,Home,Vacuum,140.54,4,0.119,0.49,494.77,Card,3.1,Completed,0,0,0.339,167.73,2024-04
8D481105,2024-05-09,Store C,Offline,Corporate,Seoul,Electronics,Smartwatch,500.43,2,0.071,0.88,928.92,E-Wallet,3.5,Returned,2,0,0.158,146.77,2024-05
4DA0126A,2024-09-19,Store A,Offline,Consumer,Daegu,Grocery,Rice 5kg,11.12,5,0.0,1.2,54.4,E-Wallet,3.0,Completed,0,0,0.348,18.93,2024-09
0527D51C,2024-04-18,Store B,Online,Consumer,Seoul,Beauty,Moisturizer,72.41,5,0.153,11.89,294.77,Card,1.1,Completed,0,1,0.182,53.65,2024-04
1E9AD7FA,2024-07-25,Store B,Offline,Consumer,Incheon,Grocery,Pasta 1kg,22.62,5,0.123,1.6,97.59,E-Wallet,3.0,Completed,0,0,0.347,33.86,2024-07
9BDED822,2024-06-22,Store A,Online,Consumer,Seoul,Apparel,Dress,117.74,3,0.126,0.45,308.26,Bank Transfer,3.1,Completed,0,0,0.255,78.61,2024-06
3D2B7E62,2024-08-30,Store A,Online,Small Business,Seoul,Home,Desk,246.8,3,0.129,2.19,642.7,Bank Transfer,3.3,Cancelled,0,0,0.194,124.68,2024-08
D109C168,2024-12-07,Store D,Online,Consumer,Busan,Grocery,Rice 5kg,23.12,6,0.058,2.04,128.63,Card,2.3,Cancelled,0,0,0.321,41.29,2024-12
B2A6FA0B,2024-09-24,Store B,Offline,Consumer,Seoul,Home,Desk,285.17,1,0.088,0.62,259.46,Bank Transfer,1.6,Completed,0,0,0.345,89.51,2024-09
BD78D6AF,2024-03-19,Store C,Offline,Corporate,Seoul,Beauty,Lipstick,44.35,3,0.063,3.97,120.7,E-Wallet,3.7,Cancelled,0,1,0.249,30.05,2024-03
4840863A,2024-01-12,Store B,Online,Consumer,Busan,Apparel,T-Shirt,108.15,6,0.2,4.73,514.39,Card,2.7,Cancelled,0,1,0.33,169.75,2024-01
51147EC4,2024-04-05,Store E,Online,Small Business,Seoul,Apparel,T-Shirt,52.61,6,0.078,1.01,290.03,E-Wallet,3.2,Completed,0,0,0.12,34.8,2024-04
554B8F01,2024-08-05,Store B,Offline,Consumer,Incheon,Electronics,Headphones,433.98,1,0.05,0.95,411.33,Card,2.7,Cancelled,0,0,0.188,77.33,2024-08
A801AEC5,2024-01-19,Store B,Online,Consumer,Daegu,Electronics,Laptop,463.6,3,0.206,5.28,1099.02,Card,3.0,Completed,0,1,0.37,406.64,2024-01
6C1223EA,2024-06-30,Store E,Offline,Consumer,Daegu,Electronics,Laptop,559.97,2,0.197,1.82,897.49,Card,2.5,Completed,0,1,0.264,236.94,2024-06
003DFA52,2024-08-05,Store D,Offline,Consumer,Seoul,Electronics,Smartwatch,565.12,2,0.119,0.44,995.3,Cash,1.8,Completed,0,0,0.15,149.29,2024-08
A4BF97D7,2024-05-01,Store A,Online,Corporate,Seoul,Grocery,Eggs 12,20.86,4,0.09,2.25,73.68,Cash,3.6,Completed,0,0,0.231,17.02,2024-05
6B1CF531,2024-10-08,Store D,Online,Corporate,Busan,Electronics,Camera,379.5,4,0.07,0.14,1411.6,Card,2.3,Completed,0,0,0.215,303.49,2024-10
BBEE51A0,2024-02-08,Store C,Offline,Consumer,Daejeon,Beauty,Sunscreen,74.76,5,0.096,4.65,333.27,E-Wallet,3.2,Completed,0,1,0.268,89.32,2024-02
C1F1A194,2024-01-28,Store C,Offline,Consumer,Daegu,Grocery,Pasta 1kg,24.37,3,0.03,0.5,70.42,Card,3.5,Completed,0,0,0.254,17.89,2024-01
F2BFD56D,2024-09-22,Store A,Online,Corporate,Daegu,Home,Cookware Set,134.17,5,0.139,4.06,573.54,Card,2.3,Completed,0,1,0.293,168.05,2024-09
0B05DEBC,2024-06-29,Store A,Offline,Small Business,Seoul,Electronics,Smartphone,638.38,5,0.232,1.52,2449.86,Card,1.6,Completed,0,1,0.275,673.71,2024-06
583E91EB,2024-09-08,Store D,Online,Consumer,Seoul,Beauty,Serum,63.29,5,0.145,2.07,268.49,Cash,5.9,Completed,0,0,0.375,100.68,2024-09
1B5C2B17,2024-06-07,Store C,Online,Consumer,Seoul,Home,Lamp,289.0,4,0.012,0.28,1141.85,E-Wallet,2.4,Completed,0,0,0.31,353.97,2024-06
DCA877BA,2024-03-30,Store B,Offline,Consumer,Seoul,Beauty,Lipstick,43.97,4,0.136,1.32,150.64,Cash,3.7,Completed,0,0,0.312,47.0,2024-03
4FDB2B46,2024-10-25,Store D,Offline,Small Business,Seoul,Beauty,Shampoo,16.07,4,0.116,1.5,55.32,Bank Transfer,5.3,Completed,0,0,0.362,20.03,2024-10
529A5A76,2024-10-18,Store D,Online,Consumer,Daejeon,Grocery,Pasta 1kg,18.75,2,0.136,0.08,32.32,Card,3.9,Completed,0,0,0.253,8.18,2024-10
F85698E1,2024-09-10,Store A,Offline,Consumer,Seoul,Home,Chair,154.11,2,0.034,1.2,296.54,Card,2.6,Completed,0,0,0.192,56.94,2024-09
CEFD8AD9,2024-04-09,Store C,Online,Corporate,Seoul,Apparel,T-Shirt,109.18,4,0.1,1.95,391.1,Card,2.9,Completed,0,0,0.364,142.36,2024-04
B3F31966,2024-08-03,Store A,Online,Consumer,Seoul,Home,Cookware Set,130.54,7,0.171,3.11,754.41,Card,2.0,Completed,0,1,0.29,218.78,2024-08
43E4C9FC,2024-05-11,Store D,Online,Consumer,Daejeon,Electronics,Camera,864.99,1,0.014,0.33,852.55,Card,4.1,Cancelled,0,0,0.29,247.24,2024-05
A8E5926C,2024-02-03,Store D,Offline,Consumer,Busan,Grocery,Pasta 1kg,20.44,4,0.064,1.96,74.57,Cash,3.7,Completed,0,0,0.236,17.6,2024-02
802A1CCE,2024-11-30,Store E,Online,Consumer,Incheon,Electronics,Smartwatch,880.34,3,0.077,0.73,2436.93,Card,2.4,Completed,0,0,0.237,577.55,2024-11
AA62617D,2024-02-19,Store A,Online,Consumer,Daejeon,Apparel,T-Shirt,15.86,8,0.18,2.68,101.36,Bank Transfer,1.7,Completed,0,1,0.339,34.36,2024-02
9409FF44,2024-12-12,Store A,Online,Consumer,Seoul,Grocery,Olive Oil 500ml,36.15,4,0.192,7.44,109.4,Card,1.4,Completed,0,1,0.349,38.18,2024-12
92707FB3,2024-06-11,Store B,Offline,Consumer,Busan,Home,Vacuum,280.71,5,0.0,0.57,1402.98,Card,4.2,Completed,0,0,0.335,470.0,2024-06
