Project_ID,Project_Name,Region,Project_Type,Start_Date,Expected_End_Date,Actual_End_Date,Total_Budget,Spent_Budget,Main_Contractor,Project_Manager,Current_Status,Total_Workers,Safety_Incidents,Material_Cost,Labor_Cost,Equipment_Cost,Risk_Level,Is_Green_Building,Client_Name
PRJ-0747,Dự án Thương mại 747,Miền Bắc,Thương mại,8/5/2021,1/10/2023,,1362.38,399.52,Coteccons,Vũ Văn F,In Progress,1253,5,171.31,94.32,58.03,Medium,TRUE,VinGroup
PRJ-0748,Dự án Công nghiệp 748,Miền Trung,Công nghiệp,12/8/2023,7/3/2026,,94.2,2.09,Vinaconex,Lê Văn C,Planning,20,0,1.01,0.45,0.3,Medium,FALSE,VinGroup
PRJ-0749,Dự án Dân dụng 749,Miền Bắc,Dân dụng,9/7/2019,5/4/2022,,108.67,83.61,Hòa Bình,Nguyễn Văn A,In Progress,1920,4,41.06,23.61,10.5,High,TRUE,Phát Đạt
PRJ-0750,Dự án Hạ tầng 750,Miền Trung,Hạ tầng,3/30/2021,4/12/2023,,920.89,426.92,Coteccons,Lê Văn C,In Progress,489,0,203.7,110.82,49.47,High,FALSE,SunGroup
PRJ-0751,Dự án Dân dụng 751,Miền Nam,Dân dụng,5/6/2022,7/8/2024,,1112.77,49.1,Vinaconex,Hoàng Thị E,Planning,19,0,21.87,10.65,6.2,High,FALSE,VinGroup
PRJ-0752,Dự án Công nghiệp 752,Miền Bắc,Công nghiệp,4/23/2020,7/5/2021,7/20/2021,739.42,739.42,Coteccons,Vũ Văn F,Completed,790,4,350.62,177.82,97.36,Medium,TRUE,Đất Xanh
PRJ-0753,Dự án Công nghiệp 753,Miền Nam,Công nghiệp,12/28/2022,7/14/2023,,476.17,106.5,Conteccons,Trần Thị B,Suspended,1,1,43.87,22.11,14.33,High,FALSE,Masterise
PRJ-0754,Dự án Thương mại 754,Miền Bắc,Thương mại,7/9/2021,8/8/2023,8/22/2023,1414.75,1414.75,Coteccons,Lê Văn C,Completed,645,1,626.54,328.29,201.46,High,TRUE,Nhà nước
PRJ-0755,Dự án Dân dụng 755,Miền Nam,Dân dụng,2/16/2019,9/29/2021,,717.32,82.56,Ricons,Nguyễn Văn A,Suspended,13,5,33.92,21.64,10.83,High,FALSE,VinGroup
PRJ-0756,Dự án Dân dụng 756,Miền Trung,Dân dụng,1/27/2024,10/14/2026,,494.64,365.65,Vinaconex,Hoàng Thị E,Suspended,4,1,171.28,105.5,48.33,Medium,FALSE,Masterise
PRJ-0757,Dự án Công nghiệp 757,Miền Bắc,Công nghiệp,3/19/2024,3/14/2026,,794.94,700.49,Hòa Bình,Hoàng Thị E,In Progress,724,3,337.88,171.27,76.97,Low,FALSE,Masterise
PRJ-0758,Dự án Thương mại 758,Miền Nam,Thương mại,9/29/2024,10/26/2026,,541.85,15.79,Vinaconex,Hoàng Thị E,Planning,16,0,7.62,4.07,2.33,Medium,TRUE,Đất Xanh
PRJ-0759,Dự án Hạ tầng 759,Miền Trung,Hạ tầng,2/7/2021,2/28/2022,3/1/2022,1158.91,1158.91,Hòa Bình,Hoàng Thị E,Completed,1675,0,466.58,322.13,163.32,High,TRUE,Nhà nước
PRJ-0760,Dự án Thương mại 760,Miền Nam,Thương mại,3/28/2019,3/29/2020,,849.66,420.1,Coteccons,Lê Văn C,In Progress,737,4,188.59,119.92,57.79,High,FALSE,BIM Group
PRJ-0761,Dự án Hạ tầng 761,Miền Trung,Hạ tầng,1/17/2022,8/13/2023,11/3/2023,673.89,673.89,Delta,Nguyễn Văn A,Completed,1734,5,314.2,197.97,83.17,Low,TRUE,Nhà nước
PRJ-0762,Dự án Dân dụng 762,Miền Trung,Dân dụng,4/25/2020,11/14/2020,,807.98,29.75,Delta,Hoàng Thị E,Planning,13,0,13.73,6.04,3.15,Medium,TRUE,VinGroup
PRJ-0763,Dự án Dân dụng 763,Miền Nam,Dân dụng,6/13/2018,2/8/2021,,521.01,22,Hòa Bình,Phạm Văn D,Planning,20,0,10.54,4.51,2.58,Low,TRUE,Đất Xanh
PRJ-0764,Dự án Thương mại 764,Miền Trung,Thương mại,3/22/2021,10/2/2022,,1442.19,21.89,Hòa Bình,Nguyễn Văn A,Planning,2,0,10.12,5.89,2.98,Low,TRUE,Novaland
PRJ-0765,Dự án Hạ tầng 765,Miền Trung,Hạ tầng,1/14/2019,2/12/2021,,1210.39,57.21,Fecon,Lê Văn C,Planning,6,0,27.19,13.78,8.37,High,FALSE,VinGroup
PRJ-0766,Dự án Hạ tầng 766,Miền Nam,Hạ tầng,3/27/2024,12/31/2025,,552.71,78.6,Hòa Bình,Vũ Văn F,In Progress,1774,4,35.67,21.67,10.57,Low,FALSE,Masterise
PRJ-0767,Dự án Dân dụng 767,Miền Bắc,Dân dụng,7/15/2020,11/4/2022,11/16/2022,683.64,683.64,Vinaconex,Hoàng Thị E,Completed,819,5,288.93,189.58,83.02,Medium,TRUE,Đất Xanh
PRJ-0768,Dự án Công nghiệp 768,Miền Bắc,Công nghiệp,8/11/2019,7/6/2020,,1497.6,833.07,Fecon,Vũ Văn F,In Progress,478,5,403.15,237,100.63,Low,TRUE,SunGroup
PRJ-0769,Dự án Hạ tầng 769,Miền Trung,Hạ tầng,11/26/2024,12/26/2025,12/2/2025,1406.69,1406.69,Vinaconex,Vũ Văn F,Completed,1149,4,699.67,330.95,176.35,Low,FALSE,SunGroup
PRJ-0770,Dự án Công nghiệp 770,Miền Trung,Công nghiệp,3/26/2019,12/11/2021,,54.51,40.08,Ricons,Nguyễn Văn A,Suspended,4,0,18.76,8.74,5.28,Low,FALSE,BIM Group
PRJ-0771,Dự án Công nghiệp 771,Miền Nam,Công nghiệp,9/19/2023,9/15/2025,,292.45,97,Hòa Bình,Lê Văn C,In Progress,95,4,46.17,24.63,13.04,Low,TRUE,Masterise
PRJ-0772,Dự án Dân dụng 772,Miền Trung,Dân dụng,8/17/2023,1/23/2025,,1044.43,369.01,Hòa Bình,Hoàng Thị E,Suspended,5,4,162.59,95.35,54.79,Medium,FALSE,VinGroup
PRJ-0773,Dự án Thương mại 773,Miền Bắc,Thương mại,1/28/2021,11/5/2021,,579.55,310.84,Conteccons,Nguyễn Văn A,Suspended,12,0,136.07,89.66,45.83,Low,TRUE,VinGroup
PRJ-0774,Dự án Thương mại 774,Miền Bắc,Thương mại,5/6/2020,4/12/2021,,941.41,98.71,Conteccons,Nguyễn Văn A,In Progress,760,3,49.24,27.97,11.72,Medium,FALSE,Masterise
PRJ-0775,Dự án Công nghiệp 775,Miền Nam,Công nghiệp,11/1/2020,11/1/2022,,75.52,0.91,Vinaconex,Hoàng Thị E,Planning,2,0,0.38,0.23,0.12,Medium,TRUE,Phát Đạt
PRJ-0776,Dự án Dân dụng 776,Miền Trung,Dân dụng,7/18/2018,9/25/2020,12/15/2020,1259.82,1259.82,Conteccons,Phạm Văn D,Completed,1086,3,609.54,368.91,157.89,High,TRUE,Đất Xanh
PRJ-0777,Dự án Dân dụng 777,Miền Nam,Dân dụng,6/18/2018,7/17/2019,,138.88,1.48,Fecon,Lê Văn C,Planning,14,0,0.65,0.35,0.19,High,FALSE,VinGroup
PRJ-0778,Dự án Hạ tầng 778,Miền Bắc,Hạ tầng,10/24/2020,4/6/2023,,741.48,23.21,Delta,Hoàng Thị E,Planning,13,0,11.45,6.03,2.67,Medium,FALSE,Masterise
PRJ-0779,Dự án Hạ tầng 779,Miền Bắc,Hạ tầng,4/12/2019,7/21/2021,,911.99,26.28,Hòa Bình,Nguyễn Văn A,Planning,9,0,11.25,7.54,3.89,Low,FALSE,BIM Group
PRJ-0780,Dự án Hạ tầng 780,Miền Trung,Hạ tầng,3/10/2018,10/5/2019,,565.94,25.08,Coteccons,Trần Thị B,Planning,5,0,10.71,6.11,3.67,Low,TRUE,Nhà nước
PRJ-0781,Dự án Thương mại 781,Miền Trung,Thương mại,10/7/2023,6/25/2024,,1234.22,31,Ricons,Vũ Văn F,Planning,9,0,15.34,6.71,4.36,Low,FALSE,Novaland
PRJ-0782,Dự án Thương mại 782,Miền Bắc,Thương mại,8/4/2019,2/12/2022,2/22/2022,72.17,72.17,Delta,Trần Thị B,Completed,1156,0,35.29,20.45,9.92,Low,TRUE,SunGroup
PRJ-0783,Dự án Công nghiệp 783,Miền Bắc,Công nghiệp,8/7/2020,6/12/2022,,450.71,97.12,Fecon,Trần Thị B,Suspended,12,2,39.19,20.27,14.34,Low,TRUE,Masterise
PRJ-0784,Dự án Hạ tầng 784,Miền Nam,Hạ tầng,12/6/2018,4/21/2020,,823.98,448.1,Coteccons,Lê Văn C,Suspended,20,1,219.57,96.3,59.76,Low,FALSE,Masterise
PRJ-0785,Dự án Công nghiệp 785,Miền Nam,Công nghiệp,3/9/2022,6/2/2023,,690.45,271.06,Fecon,Nguyễn Văn A,In Progress,80,5,109.52,79.75,39.37,High,TRUE,Đất Xanh
PRJ-0786,Dự án Công nghiệp 786,Miền Nam,Công nghiệp,12/11/2022,12/9/2023,,134.17,3.13,Ricons,Vũ Văn F,Planning,7,0,1.26,0.71,0.38,Medium,TRUE,Novaland
PRJ-0787,Dự án Thương mại 787,Miền Bắc,Thương mại,3/3/2020,9/24/2022,10/13/2022,277.81,277.81,Ricons,Trần Thị B,Completed,1197,3,135.54,56.95,29.52,Medium,FALSE,Masterise
PRJ-0788,Dự án Hạ tầng 788,Miền Trung,Hạ tầng,3/27/2020,5/15/2021,,1335.6,1020.61,Hòa Bình,Nguyễn Văn A,In Progress,630,5,497.05,222.81,144.57,Low,TRUE,Đất Xanh
PRJ-0789,Dự án Hạ tầng 789,Miền Trung,Hạ tầng,10/5/2019,2/2/2022,,1418.17,1200.58,Fecon,Phạm Văn D,In Progress,959,4,522.51,306,138.61,Low,TRUE,Nhà nước
PRJ-0790,Dự án Thương mại 790,Miền Nam,Thương mại,11/21/2022,10/1/2024,,565.97,303.13,Delta,Trần Thị B,Suspended,10,5,149.84,64.62,35.17,Low,TRUE,Nhà nước
PRJ-0791,Dự án Thương mại 791,Miền Nam,Thương mại,11/21/2022,6/27/2025,,932.61,592.22,Hòa Bình,Hoàng Thị E,In Progress,293,3,261.74,148.17,66.06,Low,TRUE,VinGroup
PRJ-0792,Dự án Dân dụng 792,Miền Bắc,Dân dụng,1/30/2021,9/7/2021,,1111.05,680.77,Coteccons,Phạm Văn D,Suspended,17,0,291.4,170.43,94.34,High,TRUE,Phát Đạt
PRJ-0793,Dự án Thương mại 793,Miền Bắc,Thương mại,1/20/2021,8/18/2023,,1266.17,293.29,Hòa Bình,Trần Thị B,Suspended,4,2,137.57,74.85,36.95,Medium,FALSE,BIM Group
PRJ-0794,Dự án Dân dụng 794,Miền Bắc,Dân dụng,2/27/2019,9/29/2021,9/9/2021,757.09,757.09,Vinaconex,Vũ Văn F,Completed,475,5,319.73,157.72,84.23,Low,FALSE,Masterise
PRJ-0795,Dự án Dân dụng 795,Miền Nam,Dân dụng,9/16/2024,11/19/2026,1/27/2027,1131.07,1131.07,Delta,Trần Thị B,Completed,811,1,539.46,321.44,163.46,High,FALSE,Đất Xanh
PRJ-0796,Dự án Thương mại 796,Miền Bắc,Thương mại,2/20/2022,1/1/2024,2/27/2024,256.72,256.72,Fecon,Hoàng Thị E,Completed,443,3,127.89,73.51,35.45,Low,TRUE,BIM Group
PRJ-0797,Dự án Công nghiệp 797,Miền Nam,Công nghiệp,1/14/2018,12/20/2019,12/4/2019,1289.6,1289.6,Conteccons,Nguyễn Văn A,Completed,123,2,627.46,320.03,188.65,High,FALSE,Phát Đạt
PRJ-0798,Dự án Công nghiệp 798,Miền Trung,Công nghiệp,10/6/2022,5/24/2023,,802.58,27.88,Ricons,Trần Thị B,Planning,13,0,11.21,7.8,4.02,Low,TRUE,VinGroup
PRJ-0799,Dự án Dân dụng 799,Miền Trung,Dân dụng,3/8/2021,3/10/2022,2/23/2022,1494.17,1494.17,Fecon,Hoàng Thị E,Completed,578,1,607.31,394.56,220.08,Low,TRUE,Phát Đạt
PRJ-0800,Dự án Hạ tầng 800,Miền Trung,Hạ tầng,9/8/2019,5/13/2021,4/22/2021,321.47,321.47,Delta,Nguyễn Văn A,Completed,271,3,159.78,65.01,42.12,Medium,FALSE,Novaland
PRJ-0801,Dự án Dân dụng 801,Miền Nam,Dân dụng,4/1/2020,12/16/2020,,568.39,461.95,Conteccons,Hoàng Thị E,Suspended,16,5,220.48,122.01,64.05,Medium,FALSE,BIM Group
PRJ-0802,Dự án Thương mại 802,Miền Nam,Thương mại,7/16/2020,5/17/2021,7/10/2021,1211.12,1211.12,Ricons,Vũ Văn F,Completed,574,5,594.71,358.63,130.03,Medium,TRUE,SunGroup
PRJ-0803,Dự án Hạ tầng 803,Miền Trung,Hạ tầng,10/16/2024,10/27/2026,,706.88,23.22,Fecon,Nguyễn Văn A,Planning,9,0,10.71,4.68,3.18,High,TRUE,VinGroup
PRJ-0804,Dự án Thương mại 804,Miền Trung,Thương mại,3/18/2021,10/22/2022,,988.46,461.73,Ricons,Nguyễn Văn A,In Progress,1299,4,205.57,135.82,46.68,Medium,TRUE,Novaland
PRJ-0805,Dự án Công nghiệp 805,Miền Trung,Công nghiệp,8/8/2021,9/23/2022,,1299.25,39.33,Ricons,Vũ Văn F,Planning,10,0,18.78,9.84,5.51,Low,FALSE,Nhà nước
PRJ-0806,Dự án Hạ tầng 806,Miền Bắc,Hạ tầng,7/13/2019,10/6/2020,,1335.74,702.63,Delta,Nguyễn Văn A,In Progress,1554,5,292.08,140.66,76.6,High,TRUE,Novaland
PRJ-0807,Dự án Hạ tầng 807,Miền Trung,Hạ tầng,10/24/2019,12/16/2020,,775.36,29.92,Conteccons,Nguyễn Văn A,Planning,2,0,14.49,8.82,3.74,Low,FALSE,VinGroup
PRJ-0808,Dự án Công nghiệp 808,Miền Bắc,Công nghiệp,8/14/2018,3/23/2020,,1224.46,710.18,Fecon,Nguyễn Văn A,Suspended,9,5,287.01,178.17,88.78,Low,FALSE,BIM Group
PRJ-0809,Dự án Dân dụng 809,Miền Trung,Dân dụng,4/6/2021,5/28/2022,,379.69,6.72,Delta,Trần Thị B,Planning,13,0,2.9,1.85,0.83,Medium,TRUE,BIM Group
PRJ-0810,Dự án Hạ tầng 810,Miền Nam,Hạ tầng,7/14/2023,5/14/2025,,1152.42,937.88,Fecon,Nguyễn Văn A,In Progress,1062,1,443.45,215.92,112,Low,FALSE,Đất Xanh
PRJ-0811,Dự án Thương mại 811,Miền Nam,Thương mại,5/17/2018,3/6/2019,,666.09,16.94,Fecon,Phạm Văn D,Planning,14,0,7.66,3.69,2.51,Medium,TRUE,Nhà nước
PRJ-0812,Dự án Dân dụng 812,Miền Nam,Dân dụng,3/8/2024,9/24/2024,11/19/2024,450.15,450.15,Coteccons,Lê Văn C,Completed,917,3,183.55,105.13,65.29,Medium,TRUE,BIM Group
PRJ-0813,Dự án Dân dụng 813,Miền Trung,Dân dụng,7/13/2024,12/29/2026,,553.35,203.59,Vinaconex,Lê Văn C,Suspended,19,4,98.68,47.92,22.44,Low,TRUE,SunGroup
PRJ-0814,Dự án Công nghiệp 814,Miền Bắc,Công nghiệp,9/30/2024,7/29/2026,,697.44,25.19,Delta,Vũ Văn F,Planning,2,0,11.3,5.85,3.4,Medium,TRUE,Phát Đạt
PRJ-0815,Dự án Công nghiệp 815,Miền Trung,Công nghiệp,5/2/2023,4/1/2024,,98.29,46.9,Coteccons,Trần Thị B,In Progress,178,2,19.25,11.36,4.97,Medium,FALSE,BIM Group
PRJ-0816,Dự án Dân dụng 816,Miền Nam,Dân dụng,10/27/2022,4/17/2024,,1226.98,15.45,Hòa Bình,Vũ Văn F,Planning,9,0,7.58,3.97,2.04,Low,FALSE,SunGroup
PRJ-0817,Dự án Hạ tầng 817,Miền Nam,Hạ tầng,4/11/2019,12/8/2021,2/18/2022,388.25,388.25,Ricons,Lê Văn C,Completed,1598,1,184,113.07,55.58,Low,TRUE,Phát Đạt
PRJ-0818,Dự án Dân dụng 818,Miền Bắc,Dân dụng,7/12/2021,3/9/2022,3/16/2022,356.77,356.77,Conteccons,Hoàng Thị E,Completed,1130,4,167.25,83.76,35.71,Low,TRUE,Nhà nước
PRJ-0819,Dự án Hạ tầng 819,Miền Bắc,Hạ tầng,4/4/2024,10/8/2025,,744.89,414.75,Vinaconex,Trần Thị B,Suspended,1,5,183.24,119.72,61.39,High,FALSE,SunGroup
PRJ-0820,Dự án Hạ tầng 820,Miền Trung,Hạ tầng,3/29/2024,7/28/2025,,142.17,56.05,Coteccons,Nguyễn Văn A,In Progress,585,3,26.3,15.11,7.44,Low,FALSE,BIM Group
PRJ-0821,Dự án Hạ tầng 821,Miền Nam,Hạ tầng,1/20/2024,12/14/2025,,333.12,250.71,Fecon,Phạm Văn D,Suspended,14,3,103.17,60.22,32.74,High,FALSE,Phát Đạt
PRJ-0822,Dự án Công nghiệp 822,Miền Bắc,Công nghiệp,3/8/2022,11/16/2023,,142.91,6.88,Vinaconex,Hoàng Thị E,Planning,16,0,2.77,1.68,0.69,Medium,FALSE,Nhà nước
PRJ-0823,Dự án Công nghiệp 823,Miền Bắc,Công nghiệp,11/9/2024,7/21/2025,,443.68,149.43,Hòa Bình,Nguyễn Văn A,In Progress,1512,2,60.08,30.22,19.92,Medium,FALSE,Masterise
PRJ-0824,Dự án Dân dụng 824,Miền Bắc,Dân dụng,9/16/2024,2/11/2027,,483.75,309.16,Conteccons,Nguyễn Văn A,Suspended,11,5,137.1,83.18,34.43,High,FALSE,Masterise
PRJ-0825,Dự án Hạ tầng 825,Miền Nam,Hạ tầng,4/12/2022,3/17/2024,,480.68,341.55,Hòa Bình,Nguyễn Văn A,Suspended,10,2,146.41,90.79,38.79,High,TRUE,Masterise
PRJ-0826,Dự án Hạ tầng 826,Miền Nam,Hạ tầng,6/20/2024,12/16/2026,,583.11,27.14,Hòa Bình,Nguyễn Văn A,Planning,16,0,12.23,6.31,2.93,Low,FALSE,Nhà nước
PRJ-0827,Dự án Công nghiệp 827,Miền Bắc,Công nghiệp,7/20/2023,5/10/2025,5/21/2025,1088.67,1088.67,Vinaconex,Phạm Văn D,Completed,407,1,472.81,305.78,116.66,Medium,FALSE,VinGroup
PRJ-0828,Dự án Công nghiệp 828,Miền Trung,Công nghiệp,2/6/2020,8/8/2020,,396.28,18.82,Coteccons,Vũ Văn F,Planning,1,0,9.07,4.76,2.28,Low,FALSE,Masterise
PRJ-0829,Dự án Dân dụng 829,Miền Trung,Dân dụng,7/21/2024,9/25/2025,,1220.29,39.5,Vinaconex,Nguyễn Văn A,Planning,19,0,19.45,11.3,4.04,Medium,TRUE,Novaland
PRJ-0830,Dự án Thương mại 830,Miền Bắc,Thương mại,6/12/2018,4/6/2020,,530.22,328.03,Hòa Bình,Hoàng Thị E,In Progress,1542,5,143.47,92.49,47.41,Low,TRUE,BIM Group
PRJ-0831,Dự án Dân dụng 831,Miền Trung,Dân dụng,7/19/2019,7/1/2020,,1065.21,26.77,Vinaconex,Hoàng Thị E,Planning,14,0,12.04,5.72,3.02,High,TRUE,BIM Group
PRJ-0832,Dự án Dân dụng 832,Miền Nam,Dân dụng,9/15/2024,1/24/2026,,506.66,19.99,Ricons,Vũ Văn F,Planning,16,0,8.44,5.79,2.06,Medium,TRUE,Phát Đạt
PRJ-0833,Dự án Hạ tầng 833,Miền Bắc,Hạ tầng,4/5/2022,5/25/2024,,255.22,31.06,Vinaconex,Trần Thị B,In Progress,1192,0,12.79,6.75,4.4,Low,FALSE,SunGroup
PRJ-0834,Dự án Dân dụng 834,Miền Bắc,Dân dụng,1/31/2019,6/1/2021,6/14/2021,234.32,234.32,Delta,Phạm Văn D,Completed,1330,0,116.21,56.07,33.04,Medium,FALSE,VinGroup
PRJ-0835,Dự án Hạ tầng 835,Miền Nam,Hạ tầng,1/12/2018,3/21/2019,3/4/2019,231.94,231.94,Conteccons,Nguyễn Văn A,Completed,805,0,101.02,49.67,32.92,Low,FALSE,Masterise
PRJ-0836,Dự án Dân dụng 836,Miền Bắc,Dân dụng,10/11/2018,6/23/2019,6/22/2019,617.01,617.01,Ricons,Trần Thị B,Completed,1437,2,282.59,168.75,64.12,Low,TRUE,Phát Đạt
PRJ-0837,Dự án Hạ tầng 837,Miền Nam,Hạ tầng,1/9/2022,11/8/2023,,378.7,15.2,Vinaconex,Vũ Văn F,Planning,7,0,6.84,3.26,2.04,High,TRUE,Nhà nước
PRJ-0838,Dự án Dân dụng 838,Miền Bắc,Dân dụng,8/15/2023,3/3/2024,,255.48,115.66,Coteccons,Lê Văn C,In Progress,215,1,47.99,34.65,12.16,Medium,TRUE,Phát Đạt
PRJ-0839,Dự án Thương mại 839,Miền Nam,Thương mại,9/19/2021,7/10/2023,,539.43,21.78,Fecon,Vũ Văn F,Planning,7,0,9.26,5.45,2.76,Medium,TRUE,Đất Xanh
PRJ-0840,Dự án Công nghiệp 840,Miền Nam,Công nghiệp,9/22/2018,4/25/2019,,1393.54,1238.49,Coteccons,Nguyễn Văn A,Suspended,5,1,585.76,301.28,156.86,Low,FALSE,Masterise
PRJ-0841,Dự án Công nghiệp 841,Miền Bắc,Công nghiệp,1/26/2020,10/10/2020,9/21/2020,530.99,530.99,Hòa Bình,Trần Thị B,Completed,921,0,250.33,131.62,60.09,High,TRUE,SunGroup
PRJ-0842,Dự án Hạ tầng 842,Miền Bắc,Hạ tầng,6/22/2024,12/20/2026,,843.85,196.15,Fecon,Trần Thị B,Suspended,7,5,82.85,48.73,26.15,Medium,TRUE,Đất Xanh
PRJ-0843,Dự án Công nghiệp 843,Miền Bắc,Công nghiệp,12/11/2021,7/31/2023,7/13/2023,1291.45,1291.45,Fecon,Trần Thị B,Completed,929,3,518.77,307.43,176.06,High,TRUE,Novaland
PRJ-0844,Dự án Công nghiệp 844,Miền Bắc,Công nghiệp,2/12/2018,3/11/2020,,398.13,42.44,Vinaconex,Phạm Văn D,In Progress,1593,3,17.54,11.85,4.9,High,TRUE,BIM Group
PRJ-0845,Dự án Hạ tầng 845,Miền Nam,Hạ tầng,5/22/2022,7/13/2023,,847.55,750.34,Vinaconex,Trần Thị B,In Progress,1977,1,340.38,157.16,77.09,High,FALSE,Đất Xanh
PRJ-0846,Dự án Thương mại 846,Miền Nam,Thương mại,3/8/2019,6/3/2020,,516.09,20.52,Ricons,Phạm Văn D,Planning,8,0,10.22,5.09,2.13,High,TRUE,Novaland
PRJ-0847,Dự án Công nghiệp 847,Miền Nam,Công nghiệp,12/2/2023,8/22/2025,,186.94,55.21,Conteccons,Lê Văn C,Suspended,8,2,26.32,13.5,6.59,High,FALSE,Novaland
PRJ-0848,Dự án Công nghiệp 848,Miền Nam,Công nghiệp,3/27/2021,7/29/2022,,860.95,581.3,Vinaconex,Nguyễn Văn A,Suspended,1,0,239.02,120.87,83.96,Medium,TRUE,Novaland
PRJ-0849,Dự án Dân dụng 849,Miền Trung,Dân dụng,10/22/2020,5/27/2023,,1452.74,55.85,Fecon,Phạm Văn D,Planning,11,0,26.8,15.02,7.42,Medium,FALSE,Novaland
PRJ-0850,Dự án Thương mại 850,Miền Bắc,Thương mại,10/1/2021,4/21/2024,4/7/2024,556.65,556.65,Fecon,Hoàng Thị E,Completed,405,1,247.2,127.94,58.66,High,FALSE,Nhà nước
PRJ-0851,Dự án Công nghiệp 851,Miền Nam,Công nghiệp,7/25/2023,8/4/2024,,71.28,0.76,Hòa Bình,Trần Thị B,Planning,13,0,0.31,0.17,0.09,High,TRUE,BIM Group
PRJ-0852,Dự án Thương mại 852,Miền Bắc,Thương mại,6/15/2023,8/2/2024,,61.35,1.6,Coteccons,Vũ Văn F,Planning,19,0,0.69,0.35,0.19,Medium,TRUE,Nhà nước
PRJ-0853,Dự án Công nghiệp 853,Miền Bắc,Công nghiệp,6/25/2020,4/5/2022,3/31/2022,569.3,569.3,Delta,Vũ Văn F,Completed,489,3,242.91,148.81,73.76,High,FALSE,VinGroup
PRJ-0854,Dự án Thương mại 854,Miền Trung,Thương mại,9/25/2020,11/5/2021,,1420.53,674.42,Ricons,Lê Văn C,Suspended,6,3,309.25,154.55,72.23,Low,FALSE,Phát Đạt
PRJ-0855,Dự án Hạ tầng 855,Miền Trung,Hạ tầng,1/14/2018,11/25/2018,,466.53,12.01,Conteccons,Hoàng Thị E,Planning,4,0,5.68,2.67,1.78,Medium,TRUE,Nhà nước
PRJ-0856,Dự án Hạ tầng 856,Miền Nam,Hạ tầng,3/2/2021,9/10/2022,,425,74.14,Ricons,Vũ Văn F,Suspended,7,4,33.36,21.93,9.06,Low,TRUE,Masterise
PRJ-0857,Dự án Công nghiệp 857,Miền Trung,Công nghiệp,7/8/2024,4/15/2025,6/13/2025,1402.99,1402.99,Hòa Bình,Lê Văn C,Completed,763,2,631.87,382.68,178.77,Medium,TRUE,VinGroup
PRJ-0858,Dự án Công nghiệp 858,Miền Trung,Công nghiệp,8/6/2024,12/16/2026,,1176.69,829.78,Fecon,Hoàng Thị E,Suspended,15,1,375.23,182.17,106.31,High,TRUE,Masterise
PRJ-0859,Dự án Hạ tầng 859,Miền Bắc,Hạ tầng,3/11/2019,12/1/2019,,1350.22,31.14,Delta,Hoàng Thị E,Planning,19,0,12.8,9.07,4.02,High,FALSE,SunGroup
PRJ-0860,Dự án Thương mại 860,Miền Nam,Thương mại,10/20/2019,7/9/2020,,893.62,456.63,Fecon,Trần Thị B,In Progress,173,4,194.87,117.21,45.86,High,FALSE,Masterise
PRJ-0861,Dự án Dân dụng 861,Miền Nam,Dân dụng,2/21/2020,8/9/2022,,398.89,315.08,Coteccons,Vũ Văn F,In Progress,113,1,126.47,81.75,37.76,High,FALSE,Nhà nước
PRJ-0862,Dự án Thương mại 862,Miền Nam,Thương mại,10/2/2019,2/26/2022,,688.37,407.8,Vinaconex,Vũ Văn F,Suspended,9,0,193.62,94.28,44.76,Low,TRUE,Phát Đạt
PRJ-0863,Dự án Thương mại 863,Miền Nam,Thương mại,3/11/2023,10/1/2023,9/14/2023,795.54,795.54,Delta,Trần Thị B,Completed,742,5,365.98,165.59,115.16,Low,FALSE,VinGroup
PRJ-0864,Dự án Thương mại 864,Miền Trung,Thương mại,12/6/2021,9/26/2023,,741.79,611.05,Hòa Bình,Hoàng Thị E,In Progress,1151,3,251.61,167.59,67.95,High,TRUE,Nhà nước
PRJ-0865,Dự án Công nghiệp 865,Miền Bắc,Công nghiệp,6/12/2023,10/28/2024,,679.98,33.63,Coteccons,Lê Văn C,Planning,10,0,15.25,8.46,3.87,Low,TRUE,Masterise
PRJ-0866,Dự án Hạ tầng 866,Miền Nam,Hạ tầng,7/16/2018,1/31/2020,,938.03,431.47,Vinaconex,Lê Văn C,In Progress,934,4,198.1,98.42,56.13,Medium,FALSE,Đất Xanh
PRJ-0867,Dự án Dân dụng 867,Miền Trung,Dân dụng,12/26/2023,4/11/2026,,180.37,76.89,Fecon,Lê Văn C,Suspended,2,4,35.12,19.8,9,Medium,FALSE,VinGroup
PRJ-0868,Dự án Dân dụng 868,Miền Nam,Dân dụng,5/7/2020,12/12/2020,,972.49,24,Hòa Bình,Vũ Văn F,Planning,2,0,9.83,6.64,2.89,High,FALSE,Đất Xanh
PRJ-0869,Dự án Hạ tầng 869,Miền Nam,Hạ tầng,8/20/2018,9/4/2020,,1260.71,606.59,Ricons,Lê Văn C,Suspended,18,1,270.98,180.05,74.2,High,FALSE,VinGroup
PRJ-0870,Dự án Dân dụng 870,Miền Nam,Dân dụng,11/21/2018,7/8/2021,,1124.4,693.97,Hòa Bình,Vũ Văn F,In Progress,1107,4,295.68,148.82,78.99,Medium,TRUE,Nhà nước
PRJ-0871,Dự án Công nghiệp 871,Miền Bắc,Công nghiệp,6/25/2021,10/25/2022,,839.15,22.2,Coteccons,Lê Văn C,Planning,18,0,9.8,6.43,2.59,Low,FALSE,Novaland
